Unnamed: 0,id,track_name,size_bytes,currency,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,ver,cont_rating,prime_genre,sup_devices.num,ipadSc_urls.num,lang.num,vpp_lic,Name
3218,883393043,Need for Speed™ No Limits,1085844480,USD,0.0,34998,402,4.5,4.5,2.2.3,4+,Games,37,5,12,1,needforspeednolimits
3221,883882340,テレビ視聴,42018816,USD,0.0,0,0,0.0,0.0,2.4.8,4+,Entertainment,38,2,1,1,
3241,886564208,美柚经期助手(专业版)-月经·生理期预测，还能备孕育儿,108589056,USD,0.99,0,0,0.0,0.0,5.6.2,17+,Health & Fitness,38,0,2,1,
3273,890378044,Toy Blast,268521472,USD,0.0,75822,1321,4.5,4.5,3348,4+,Games,38,5,1,1,toyblast
3283,891194610,Earn to Die 2,102755328,USD,1.99,3072,82,4.5,4.5,1.3,12+,Games,39,5,14,1,earntodie2
3292,891596226,华尔街见闻（专业版）-全球财经新闻精选,71386112,USD,0.99,11,0,3.5,0.0,4.0.2,4+,News,37,5,2,1,
3314,893525571,Weather & Radar Pro Ad-Free,87799808,USD,2.99,6,1,4.0,5.0,4.3.2,4+,Weather,37,3,21,1,weatherradarproadfree
3331,895670960,阴阳师-全区互通现世集结,1040563200,USD,0.0,3478,68,4.5,3.0,1.0.20,9+,Games,37,5,1,1,
3338,896112560,MARVEL Contest of Champions,868048896,USD,0.0,233599,299,4.5,4.5,13.1.0,12+,Games,38,5,17,1,marvelcontestofchampions
3340,896150306,バーチャル高校野球,64545792,USD,0.0,0,0,0.0,0.0,3.1.6,4+,Sports,37,5,1,1,
3351,897447840,宾果消消消 -赵丽颖代言,155480064,USD,0.0,12,9,5.0,5.0,4.2.0,4+,Games,40,5,1,1,
3363,898968647,Call of Duty®: Heroes,210842624,USD,0.0,179416,839,4.5,4.5,4.0.1,12+,Games,38,5,7,1,callofdutyheroes
3369,899441948,Dr. Panda & Toto's Treehouse,163213312,USD,3.99,455,274,4.5,4.5,1.8,4+,Entertainment,40,5,21,1,drpandatotostreehouse
3380,900721327,EA SPORTS™ UFC®,985080832,USD,0.0,19354,408,4.5,4.5,1.9.3,12+,Games,38,5,10,1,easportsufc
3409,904278510,Hitman Sniper,1156409344,USD,0.99,8452,41,4.5,4.5,2.1.12,17+,Games,37,4,11,1,hitmansniper
3410,904418768,Google Street View,95927296,USD,0.0,1450,48,4.0,4.0,2.9.0,4+,Travel,37,0,32,1,googlestreetview
3416,904940613,ニート勇者３ -闇の側の者たち- 無料ロールプレイングゲームRPG,43892736,USD,0.0,0,0,0.0,0.0,1.0.2,9+,Games,40,5,1,1,rpg
3422,905852173,aa,11337728,USD,0.0,158845,112,4.5,4.0,1.5.3,4+,Games,37,4,1,1,aa
3436,906936224,快看漫画,63058944,USD,0.0,1647,225,5.0,5.0,4.1.1,17+,Book,38,4,2,1,
3437,906995758,小猿搜题-中小学拍照搜题作业帮手,77407232,USD,0.0,31,0,4.5,0.0,5.4.0,4+,Education,37,0,1,1,
3438,907002334,豆瓣,109557760,USD,0.0,407,0,3.5,0.0,4.18.1,12+,Social Networking,37,5,2,1,
3467,909351158,My Talking Angela,398783488,USD,0.0,54549,404,4.5,4.5,3.1.1,4+,Games,38,5,13,1,mytalkingangela
3469,909434792,My College Bookstore,8933376,USD,0.0,225,2,2.5,3.0,2.4.2,4+,Shopping,37,0,1,1,mycollegebookstore
3480,910398892,ピタゴラパブロフ,185879552,USD,0.0,0,0,0.0,0.0,1.1.16,4+,Games,38,5,1,1,
3484,910738761,The Maze Runner ™,261382144,USD,0.0,3370,636,4.0,4.5,1.8.3,12+,Games,43,5,1,1,themazerunner
3491,911156590,Adobe Illustrator Draw,107823104,USD,0.0,3215,100,4.5,4.5,4.1.1,4+,Productivity,37,5,18,1,adobeillustratordraw
3492,911201894,DRAGON QUEST,27130880,USD,2.99,419,16,4.5,5.0,1.0.4,9+,Games,40,5,3,1,dragonquest
3496,911686788,百度外卖 -美食订餐品质生活，超市水果安全到家,65560576,USD,0.0,148,1,4.0,2.0,4.7.1,4+,Food & Drink,38,0,2,1,
3503,912320999,Tiny Archers,167745536,USD,0.0,568,13,4.0,3.5,1.7.0,12+,Games,38,5,1,1,tinyarchers
3505,912536422,Five Nights at Freddy's,49946624,USD,2.99,27388,27388,4.5,4.5,1.0,12+,Games,43,5,1,1,fivenightsatfreddys
3514,913292932,SimCity BuildIt,96606208,USD,0.0,198338,2078,4.5,4.5,1.16.94,4+,Games,38,5,15,1,simcitybuildit
3517,913817574,家长通-一起作业旗下家长端的同步课堂点读机,81256448,USD,0.0,15,0,4.5,0.0,1.9.0,17+,Education,38,5,2,1,
3546,916130071,Dr. Panda’s Swimming Pool,221777920,USD,1.99,371,162,4.5,4.0,1.5,4+,Education,40,4,17,1,drpandasswimmingpool
3560,917236063,讯飞输入法-智能语音输入和表情斗图神器,124801024,USD,0.0,822,13,4.5,4.0,7.0.1789,4+,Utilities,37,0,1,1,
3563,917555054,My Movies Pro - Movie & TV Collection Library,95249408,USD,7.99,1309,163,4.5,5.0,2.28,12+,Catalogs,38,5,13,1,mymoviespromovietvcollectionlibrary
3574,918387844,信用钱包官方版-用手机号就能贷款,32038912,USD,0.0,0,0,0.0,0.0,5.6.0,17+,Finance,37,0,1,1,
3577,918780702,Inside Out Thought Bubbles,164248576,USD,0.0,21881,113,4.5,4.0,1.19.0,4+,Games,38,5,9,1,insideoutthoughtbubbles
3578,918820076,Dubsmash,101078016,USD,0.0,20243,44,4.5,4.0,2.21.0,12+,Entertainment,37,4,20,1,dubsmash
3582,919010633,Cartoon Wars 3,123680768,USD,0.0,979,27,4.0,4.5,150,12+,Games,40,5,3,1,cartoonwars3
3600,921022358,Star Wars™: Galaxy of Heroes,119752704,USD,0.0,122260,1944,4.5,4.5,0.8.0,9+,Games,37,5,15,1,starwarsgalaxyofheroes
3609,922103212,McDonald's,202457088,USD,0.0,4050,49,2.0,2.5,5.4.1,4+,Food & Drink,37,0,2,1,mcdonalds
3633,923920872,平安好医生-要健康上平安好医生,120727552,USD,0.0,0,0,0.0,0.0,5.0.0,17+,Medical,38,0,1,1,
3643,924620788,Google Classroom,143749120,USD,0.0,5942,25,4.0,4.5,2.2017.21202,4+,Education,37,5,33,1,googleclassroom
3654,925242723,戦国乙女〜剣戟に舞う白き剣聖〜西国参戦編,1338712064,USD,11.99,0,0,0.0,0.0,1.0.0,17+,Games,40,0,2,0,
3683,929346489,Dumb Ways to Die 2: The Games,104282112,USD,0.0,11295,270,4.0,4.0,1.7.2,12+,Games,38,5,16,1,dumbwaystodie2thegames
3690,930350602,PES CLUB MANAGER,1257910272,USD,0.0,3216,9,4.5,4.5,1.5.2,4+,Games,37,5,15,1,pesclubmanager
3695,930764645,优信二手车-二手车买车卖车评估交易平台,71677952,USD,0.0,6,0,5.0,0.0,8.0,9+,Lifestyle,38,0,8,1,
3701,931337752,幻獣契約クリプトラクト,97223680,USD,0.0,33,0,4.0,0.0,v3.6.9,9+,Games,40,5,1,1,
3713,932325717,诸神战纪竞技场：超神大冒险(无尽关 排行榜 动作类横版过关游戏),57092096,USD,0.0,0,0,0.0,0.0,2000,9+,Games,40,3,0,1,
3721,932721236,多盈理财-正规手机投资金融理财产品,27424768,USD,0.0,0,0,0.0,0.0,4.1.5,17+,Finance,38,0,1,1,
3725,933061939,桃太郎の　はなし　は終わっていない #泣ける昔話ノベルゲーム,39667712,USD,0.0,0,0,0.0,0.0,1.1.1,9+,Games,40,2,1,1,
3748,934596429,Mobile Strike,256203776,USD,0.0,24935,265,3.5,3.5,3.22.515,12+,Games,37,5,29,1,mobilestrike
3759,935581627,オオカミ姫 [ みんなで協力！ターン制ギルドバトルRPG ],155367424,USD,0.0,0,0,0.0,0.0,3.5.4,12+,Games,38,0,1,1,rpg
3767,936971630,YouTube Kids,119236608,USD,0.0,28560,125,4.5,4.5,2.19.13,4+,Entertainment,37,5,34,1,youtubekids
3780,937718942,Angry Birds POP! - Bubble Shooter,148629504,USD,0.0,35711,249,4.5,4.5,3.9.0,4+,Games,37,5,12,1,angrybirdspopbubbleshooter
3814,940355209,スタンバイ 仕事もバイトも暮らしにあった選び方,131605504,USD,0.0,0,0,0.0,0.0,3.16.1,4+,Business,37,4,1,1,
3824,941087958,Bike Unchained,545665024,USD,0.0,629,193,4.0,4.5,1.15,4+,Games,37,5,1,1,bikeunchained
3827,941143328,Five Nights at Freddy's 2,37310464,USD,2.99,18107,18107,4.5,4.5,1.0,12+,Games,43,5,1,1,fivenightsatfreddys2
3845,942494098,Dude Perfect 2,103986176,USD,0.0,28361,681,4.5,4.5,1.6.1,4+,Games,40,5,6,1,dudeperfect2
3853,943438858,作业通-中小学搜题搜作文必备神器,18336768,USD,0.0,0,0,0.0,0.0,2.1.6,4+,Education,37,5,2,1,
3857,943753597,舞妓ドリル,18669568,USD,0.0,0,0,0.0,0.0,1.0.2,4+,Games,38,5,2,1,
3859,943869618,Toca Kitchen 2,112056320,USD,2.99,1858,346,4.5,4.5,1.2.1,4+,Education,39,5,18,1,tocakitchen2
3867,944646397,ペットとあそぼ！- 声を選んで写真がしゃべる、しりとりゲームおしゃべりペット！犬・猫好き癒し系アプリ,8593408,USD,0.99,1,1,3.0,3.0,1.0.3,4+,Entertainment,38,2,1,1,
3878,945434433,SNCF,122186752,USD,0.0,7,0,1.5,0.0,7.22,4+,Travel,37,1,4,1,sncf
3882,945628768,デジラアプリ - データ容量のやりくりに,16304128,USD,0.0,0,0,0.0,0.0,29.10.18,12+,Utilities,40,5,2,1,
3887,945991259,萌店-朋友圈的美味生活,85620736,USD,0.0,0,0,0.0,0.0,4.7.0,4+,Shopping,37,0,2,1,
3897,946843913,好车无忧二手车—二手车买卖实体店,20352000,USD,0.0,0,0,0.0,0.0,3.3.4,4+,Lifestyle,38,0,2,1,
3898,946903436,I am Bread,1084654592,USD,4.99,1394,439,3.5,4.0,1.5,4+,Games,37,4,8,1,iambread
3935,949701151,MORTAL KOMBAT X,1738707968,USD,0.0,114475,1265,4.5,4.5,1.13,17+,Games,39,5,13,1,mortalkombatx
3940,949870726,Gear.Club - True Racing,2386132992,USD,0.0,2793,71,4.5,4.5,1.12.1,4+,Games,37,5,6,1,gearclubtrueracing
3954,950574221,Deck Heroes: Legacy,112683008,USD,0.0,494,0,4.0,0.0,10.8.0,17+,Games,40,5,1,1,deckheroeslegacy
3960,950812012,Alto's Adventure,128664576,USD,4.99,7824,458,4.5,4.5,1.4.2,9+,Games,38,5,19,1,altosadventure
3973,951536298,がんばれルルロロ！かさねてブロック,36737024,USD,0.0,0,0,0.0,0.0,1.1,4+,Games,40,4,1,1,
3977,951627425,DRAGON BALL Z DOKKAN BATTLE,116492288,USD,0.0,5362,796,4.0,4.0,3.0.1,9+,Games,40,4,4,1,dragonballzdokkanbattle
3989,952553927,パチスロ黄門ちゃま 喝,1637367808,USD,14.99,0,0,0.0,0.0,1.0.0,12+,Games,40,0,1,0,
4016,953940121,ダウト～嘘つきオトコは誰？～,373496832,USD,0.0,8,0,4.0,0.0,3.6,17+,Games,38,5,1,1,
4027,954724812,同花顺至尊版,126493696,USD,0.99,67,1,4.5,1.0,10.10.46,4+,Finance,37,0,1,1,
4043,955705796,MARVEL Future Fight,1350787072,USD,0.0,20906,433,4.5,4.5,3.0.0,9+,Games,38,5,15,1,marvelfuturefight
4056,957124541,Tsuro - The Game of the Path,104660992,USD,2.99,539,166,4.5,4.5,1.3,4+,Games,38,4,5,1,tsurothegameofthepath
4073,958635569,メンタルリープのアプリ：ワンダーウィーク（旧：ワンダーウィークス）,33554432,USD,1.99,0,0,0.0,0.0,6.1.8,4+,Health & Fitness,37,5,1,1,
4087,959451726,ごちうさアラーム～チノ編～,18604032,USD,5.99,2,2,5.0,5.0,1.0.1,9+,Entertainment,38,0,0,1,
4118,961411124,超ヒモ理論 ～働きたくないでござる～,55532544,USD,0.0,8,0,5.0,0.0,1.2.15,9+,Games,38,0,2,1,
4123,961875786,Roll the Ball™ - slide puzzle,173849600,USD,0.0,20911,1110,4.5,4.5,1.7.2,4+,Games,38,5,1,1,rolltheballslidepuzzle
4124,961889853,Get 'Em,719419392,USD,0.99,40,3,4.0,5.0,1.0.8,9+,Games,37,5,1,1,getem
4131,962228091,さすゆう -さすがは勇者様です-無料放置系お手軽RPG!!,50743296,USD,0.0,0,0,0.0,0.0,1.2.1,4+,Games,38,3,3,1,rpg
4147,962996253,黄金日-贵金属理财投资黄金白银,51837952,USD,0.0,0,0,0.0,0.0,4.2.1,4+,Finance,37,0,3,1,
4152,963093508,Dragon Hills,175003648,USD,1.99,5508,730,4.5,4.5,1.2.1,9+,Games,38,5,1,1,dragonhills
4170,965000875,OK K.O.! Lakewood Plaza Turbo,1614744576,USD,0.0,430,41,4.5,4.5,1.3.0,9+,Games,37,5,7,1,okkolakewoodplazaturbo
4194,966099615,ピグパーティ - きせかえ・アバターで楽しむトークアプリ,102996992,USD,0.0,1,1,1.0,1.0,1.28.1,4+,Social Networking,38,5,1,1,
4218,967912296,激ムズ！和のひとふで書き！ 〜頭をつかう脳トレパズルゲーム〜,95245312,USD,0.0,0,0,0.0,0.0,3.3,4+,Games,38,5,1,1,
4273,971756507,Does not Commute,87481344,USD,0.0,5645,1563,4.0,4.5,1.4.0,4+,Games,40,5,9,1,doesnotcommute
4308,973366293,蜜芽 - 生娃养娃上蜜芽,86094848,USD,0.0,11,0,3.5,0.0,5.4.3,12+,Shopping,38,4,2,1,
4312,973482987,Five Nights at Freddy's 3,47722496,USD,2.99,9876,3392,4.5,4.5,1.3,12+,Games,43,4,1,1,fivenightsatfreddys3
4330,975414811,pixivコミック - みんなのマンガアプリ,92557312,USD,0.0,12,0,3.5,0.0,3.6.2,17+,Book,37,5,1,1,pixiv
4333,975459971,殺意の国のアリス -狂気に目覚めた童話の主人公たち-,53944320,USD,0.0,0,0,0.0,0.0,1.0.0,9+,Games,38,0,1,1,
4337,975955904,三国杀传奇-神将觉醒,223821824,USD,0.0,19,0,1.5,0.0,708,9+,Games,40,5,2,1,
4342,976071352,スロットマニア・フィーバー～本場ラスベガススロット,131524608,USD,0.0,11,0,4.5,0.0,3.9.0,12+,Games,38,5,0,1,
4346,976173170,Basketball Stars™,141687808,USD,0.0,28216,1508,4.0,4.5,1.8.0,4+,Games,38,5,8,1,basketballstars
4376,977933863,全民夺宝-时尚购潮流商品平台,29333504,USD,0.0,18,0,4.5,0.0,3.8.7,17+,Entertainment,40,0,1,1,
4390,978603244,她社区-只有女生的社区！,87477248,USD,0.0,23,1,4.0,5.0,5.3,17+,Lifestyle,38,0,2,1,
4403,979144378,中国搜索-国家权威搜索,56249344,USD,0.0,7,0,4.5,0.0,2.6.5,17+,Utilities,37,0,1,1,
4429,981031050,霸王卧龙传,75983872,USD,0.99,1,1,5.0,5.0,1.4,9+,Games,38,3,1,1,
4432,981305941,LEGO® Batman: Beyond Gotham,1264988160,USD,4.99,756,308,4.0,4.0,1.4.6,9+,Games,37,5,1,1,legobatmanbeyondgotham
4456,982437433,诺诺镑客—让财富升值,28008448,USD,0.0,0,0,0.0,0.0,5.2.3,17+,Finance,38,0,1,1,
4458,982457990,求生无限 - 无限流生存挑战大冒险,87796736,USD,0.99,1,1,5.0,5.0,2.4.1,12+,Games,37,5,3,1,
4470,983151079,借贷宝-直投熟人更高明,74248192,USD,0.0,10,0,3.5,0.0,2.8.7,4+,Finance,38,0,2,1,
4490,984957369,日课——给每一位好读诗的人！,59156480,USD,0.99,7,0,4.5,0.0,2.2,4+,Education,40,5,3,1,
4500,985611127,大江戸ぶらり,45785088,USD,4.99,0,0,0.0,0.0,1.3.2,4+,Navigation,40,5,2,1,
4503,985746746,Discord - Chat for Gamers,26890240,USD,0.0,9152,0,4.5,0.0,1.8.7,4+,Social Networking,37,5,1,1,discordchatforgamers
4519,986749236,网娱大师-网吧娱乐大师,72523776,USD,0.0,0,0,0.0,0.0,4.2.00,17+,Lifestyle,38,0,2,1,
4525,987360477,COOKING MAMA Let's Cook！,178185216,USD,0.0,3594,14,4.0,4.0,1.24.0,4+,Games,38,5,22,1,cookingmamaletscook
4532,987868589,培训题库,51246080,USD,1.99,0,0,0.0,0.0,3.10,4+,Education,37,5,0,1,
4540,988296409,全民德州扑克-天天尽享拉斯维加斯之夜,65105920,USD,0.0,0,0,0.0,0.0,2.6.6,12+,Games,40,5,1,1,
4542,988318940,Toca Life: City,332123136,USD,2.99,3571,1395,4.5,4.5,1.3,4+,Education,39,5,18,1,tocalifecity
4543,988341207,小牛在线-理财投资神器,33019904,USD,0.0,0,0,0.0,0.0,3.5.0,17+,Finance,38,0,2,1,
4546,988396858,花椒直播-高清美颜直播互动平台,174611456,USD,0.0,19,0,3.0,0.0,3.9.12,17+,Social Networking,37,0,4,1,
4550,988627776,モン娘は～れむ【モンはれ】,140779520,USD,0.0,5,0,4.0,0.0,4.2.0,17+,Games,38,5,0,1,
4555,988716364,屠龙杀,241339392,USD,0.0,0,0,0.0,0.0,1.9.0,12+,Games,40,5,1,1,
4556,988737164,TownWiFi - WiFi Everywhere,112883712,USD,0.0,0,0,0.0,0.0,3.4.0,4+,Utilities,37,5,5,1,townwifiwifieverywhere
4561,989078384,サッカーカーニバル,101990400,USD,0.0,0,0,0.0,0.0,2.2,4+,Games,38,0,1,1,
4563,989087237,龙珠直播-高清游戏娱乐直播平台,70821888,USD,0.0,0,0,0.0,0.0,3.9.3,17+,Entertainment,38,0,1,1,
4591,991153141,Fallout Shelter,1172922368,USD,0.0,199396,1131,4.5,4.5,1.12,12+,Games,38,5,5,1,falloutshelter
4610,992051355,Farming Simulator 16,185572352,USD,4.99,2637,1127,4.5,4.5,1.1.4,4+,Games,37,5,10,1,farmingsimulator16
4613,992309647,Fit The Fat 2,169729024,USD,0.0,8557,1040,4.5,4.5,1.4,4+,Games,37,5,1,1,fitthefat2
4623,992762497,记账·圈子账本(专业版)—可共享的全能记帐本软件,77918208,USD,0.99,12,0,4.5,0.0,3.1.1,4+,Finance,37,5,2,1,
4624,992762663,百度钱包-金融信贷和理财投资优选,43722752,USD,0.0,5,0,2.5,0.0,2.9.8,17+,Lifestyle,38,0,1,1,
4631,993071546,小咖秀-全民视频才艺直播社区,101220352,USD,0.0,66,1,5.0,5.0,1.7.4,12+,Entertainment,37,5,3,1,
4633,993093969,懸賞パズルパクロス２,187141120,USD,0.0,0,0,0.0,0.0,1.10,17+,Games,40,5,0,1,
4642,993492744,"Egg, Inc.",53579776,USD,0.0,79074,8442,5.0,5.0,1.5,4+,Games,38,4,1,1,egginc
4647,994052436,ディグラム恋愛診断,12320768,USD,0.0,0,0,0.0,0.0,1.0,4+,Lifestyle,38,5,1,1,
4652,994673739,Sago Mini Babies,105742336,USD,2.99,70,22,4.0,4.0,1.2,4+,Education,38,5,1,1,sagominibabies
4662,995112030,U by BB&T,74385408,USD,0.0,790,13,2.0,3.5,1.6.5,4+,Finance,38,5,1,1,ubybbt
4673,995999703,Agar.io,63954944,USD,0.0,176514,1310,4.5,4.0,1.7.1,9+,Games,38,5,1,1,agario
4675,996246479,SHOWTIME,25903104,USD,0.0,1214,20,2.5,2.0,2.0.2,17+,Entertainment,37,5,1,1,showtime
4681,996509117,球球大作战,124596224,USD,0.0,111,3,4.0,4.5,6.4.5,4+,Games,38,5,1,1,
4685,996866372,天天快报 - 最热门的新闻资讯软件,96720896,USD,0.0,15,0,3.0,0.0,3.1.0,12+,News,37,0,1,1,
4711,998253660,恋愛消滅ボタン ~ 無料 泣ける恋愛小説 放置ゲーム ~,23538688,USD,0.0,0,0,0.0,0.0,1.1.4,12+,Book,38,4,1,1,
4729,999195395,街机游戏厅 - 电玩游戏合集火爆改版,256049152,USD,0.99,0,0,0.0,0.0,6.01,12+,Games,43,5,1,1,
4730,999239164,乐享动-有运动音乐推荐的计步器,104727552,USD,0.0,0,0,0.0,0.0,2.4.7,4+,Health & Fitness,37,0,3,1,
4744,1000227889,【よく当たる】手相鑑定〜選べる鑑定ジャンル(人生運、仕事運、恋愛運),55037952,USD,0.0,3,3,3.5,3.5,1.1.0,4+,Games,38,0,4,1,
4749,1000590510,闇金クリッカー,41996288,USD,0.0,0,0,0.0,0.0,1.0.5,4+,Games,40,3,1,1,
4755,1000876192,Plants vs. Zombies™ Heroes,153967616,USD,0.0,16305,1327,4.5,4.5,1.14.13,9+,Games,37,4,10,1,plantsvszombiesheroes
4781,1002317411,霸王英雄传（吕布一统天下，演义三国群英杰传奇）,223020032,USD,0.0,0,0,0.0,0.0,4.2,4+,Games,38,5,1,1,
4785,1002355194,转转-更专业的二手闲置交易平台,78624768,USD,0.0,23,1,2.5,1.0,3.1.0,4+,Shopping,38,0,1,1,
4788,1002503055,"Please, Don't Touch Anything",57004032,USD,4.99,379,239,4.0,3.5,1.0.3,9+,Games,43,4,1,1,pleasedonttouchanything
4803,1003820457,Animal Jam - Play Wild!,620323840,USD,0.0,26990,189,4.5,4.5,14.0,9+,Games,38,5,5,1,animaljamplaywild
4816,1004938586,お小遣いアプリ。ポイントをレシートで貯めよう　／　レシポ！,16020480,USD,0.0,0,0,0.0,0.0,2.7.8,4+,Catalogs,37,5,1,1,
4817,1004963943,一起作业学生端-中小学霸口袋学习辅导助手,63421440,USD,0.0,91,2,4.0,5.0,2.8.2,4+,Education,38,5,2,1,
4821,1005077069,Army of Heroes,153125888,USD,0.0,1235,113,4.5,4.5,1.02.08,12+,Games,38,5,33,1,armyofheroes
4856,1008548146,暴打三国志-经典RPG角色扮演动作卡牌策略手游,134074368,USD,0.0,0,0,0.0,0.0,1.5.1,9+,Games,43,5,1,1,rpg
4859,1008623359,多重人格彼女〜僕の彼女は世界で一番可愛くて、そして狂っている〜,82006016,USD,0.0,0,0,0.0,0.0,1.03,17+,Games,37,0,1,1,
4863,1009134067,Bullet Force,501043200,USD,0.0,9289,1037,4.5,4.5,1.05,17+,Games,37,5,1,1,bulletforce
4864,1009158392,脱出ゲーム　都市伝説〜杉沢村からの脱出〜,511979520,USD,0.0,1,1,4.0,4.0,1.0.1,12+,Games,38,0,1,1,
4874,1010174792,一言-记录字句，发现共鸣,32125952,USD,0.99,0,0,0.0,0.0,2.2.2,12+,Social Networking,38,0,2,1,
4875,1010204708,空格－更优秀的个人技能交易平台,46157824,USD,0.0,0,0,0.0,0.0,2.8.1,17+,Lifestyle,38,0,2,1,
4889,1010962391,Design Home,173576192,USD,0.0,23298,468,4.5,4.0,1.02.51,4+,Games,38,5,1,1,designhome
4908,1011661714,ブラックバイトはじめました。俺の嫁に捧げるストーリー【放置】,49234944,USD,0.0,0,0,0.0,0.0,1.0.9,4+,Games,38,3,1,1,
4909,1011675447,激ムズ！ねこ階段,123645952,USD,0.0,1,1,5.0,5.0,1.1.0,9+,Entertainment,37,3,1,1,
4927,1012298403,Don't Starve: Pocket Edition,403637248,USD,4.99,3742,236,4.0,4.5,1.10,9+,Games,37,1,1,1,dontstarvepocketedition
4928,1012329703,口袋苍穹-首日送萧炎，重返斗气大陆,156032000,USD,0.0,0,0,0.0,0.0,1.4.8,17+,Games,40,5,1,1,
4931,1012368051,全民坦克联盟—坦克帝国官方正版,124522496,USD,0.0,7,0,4.5,0.0,1.1.54,4+,Games,40,5,1,1,
4936,1012867463,网商银行,107292672,USD,0.0,0,0,0.0,0.0,2.0.6.052406,4+,Finance,38,0,1,1,
4970,1015744628,シロクマ先生のゆるくない英文法,224096256,USD,11.99,0,0,0.0,0.0,1.5,4+,Education,38,4,1,1,
4971,1015771623,麻雀物語３ 役満乱舞の究極大戦,2170589184,USD,9.99,0,0,0.0,0.0,1.1.0,12+,Games,40,0,2,0,
4996,1017236115,クリアした奴マジ天才,33636352,USD,0.0,0,0,0.0,0.0,1.1,4+,Games,40,5,2,1,
5022,1018725005,激ムズ！ねこじゃんぷ２,49191936,USD,0.0,1,1,5.0,5.0,1.0.3,9+,Games,38,3,4,1,
5044,1020009128,戦え！プリンセスドール,69612544,USD,0.0,0,0,0.0,0.0,1.4,17+,Games,40,5,1,1,
5096,1021988466,狼人之夜,30931968,USD,0.99,15,3,4.5,5.0,1.3.3,12+,Social Networking,37,5,1,1,
5115,1022729100,アイドルの姫　-わたしの青春マテリアル-,105643008,USD,0.0,0,0,0.0,0.0,1.2.3,4+,Games,38,0,1,1,
5117,1022763299,开挂江湖-Q版武侠挂机,98246656,USD,0.0,0,0,0.0,0.0,1.8.3,9+,Games,40,5,1,1,q
5124,1023146677,Five Nights at Freddys 4,50814976,USD,2.99,5478,5478,4.5,4.5,1.0,12+,Games,43,5,1,1,fivenightsatfreddys4
5141,1024000488,浪漫庄园(自由创造你的梦想),97181696,USD,0.0,36,17,4.5,5.0,1.3.9,12+,Games,40,5,1,1,
5143,1024004804,私のヒモ男～イケメン拾いました～恋愛・放置ゲーム,104366080,USD,0.0,26,0,4.5,0.0,2.2.13,17+,Games,40,0,1,1,
5167,1025120568,AMC,59480064,USD,0.0,3105,188,2.0,4.0,1.10.6,12+,Entertainment,37,5,1,1,amc
5175,1025628019,蚂蚁聚宝—蚂蚁金服旗下投资理财平台,113420288,USD,0.0,14,1,3.0,5.0,2.6.0,12+,Finance,37,0,1,1,
5183,1026717130,病みカワカメラ,42884096,USD,0.0,1,1,5.0,5.0,1.0.6,12+,Photo & Video,38,0,1,1,
5184,1026719224,青藍高校リア充部,85194752,USD,0.0,0,0,0.0,0.0,2.0.5,12+,Games,38,5,2,1,
5186,1026736263,【放置ゲー】壁ドンしたら人生変わった ～グリモアのキャラ達に壁ドン！？～,45920256,USD,0.0,0,0,0.0,0.0,1.0.15,17+,Games,40,0,1,1,
5228,1028939296,ゲームプレイで賞金ゲット！ポットハンター,292899840,USD,0.0,0,0,0.0,0.0,2.1.6,17+,Games,37,5,1,1,
5259,1030710604,"金陵十三钗－王丽坤代言,伴你穿越红楼今梦",124174336,USD,3.99,0,0,0.0,0.0,1.5.5,17+,Games,40,5,1,1,
5268,1031088612,小历 - 通知中心日历,4511744,USD,0.99,11,0,4.5,0.0,3.6.1,4+,Productivity,37,4,3,1,
5271,1031164407,おチャベリ-ビデオ通話でマッチングアプリ,66080768,USD,0.0,0,0,0.0,0.0,2.7,17+,Social Networking,40,4,1,1,
5286,1031791319,公牛炒股-证券开户交易软件,40359936,USD,0.99,0,0,0.0,0.0,2.3.1,17+,Finance,38,0,2,1,
5287,1031838318,君の目的はボクを殺すこと。,154515456,USD,0.0,0,0,0.0,0.0,4.0,9+,Games,40,3,1,1,
5289,1031857811,二炮手-同名抗战狙击手游(孙红雷主演),327962624,USD,0.0,1,1,3.0,3.0,1.0.1,17+,Games,40,5,2,1,
5297,1032240256,【真・お絵かきパズル】〇〇投げてみた結果ｗｗ　完全無料！,69857280,USD,0.0,12,1,4.5,5.0,1.1.0,4+,Games,40,0,1,1,
5299,1032298135,【実況】今からカレシを葬る #衝撃の実況動画ノベルゲーム,66817024,USD,0.0,0,0,0.0,0.0,1.0.5,17+,Games,37,4,42,1,
5309,1032464015,まぐろ職人（通）,27328512,USD,0.0,0,0,0.0,0.0,1.5,4+,Games,38,2,1,1,
5332,1033387365,倩女幽魂-周年庆资料片开启新主角剧情,1038312448,USD,0.0,405,7,4.5,4.5,1.0.8,9+,Games,38,5,1,1,
5357,1034420003,Egg!,323473408,USD,0.0,33407,5946,4.5,4.5,2.08,4+,Games,38,5,11,1,egg
5373,1035107039,铁血武林-武侠回合制策略手游,272277504,USD,0.99,0,0,0.0,0.0,14.2,12+,Games,43,5,1,1,
5397,1035542049,謎解き母からのメモ,21292032,USD,0.0,0,0,0.0,0.0,1.0.18,4+,Book,37,0,1,1,
5410,1036062958,まぐろ投げ！,23475200,USD,0.0,0,0,0.0,0.0,1.0.1,4+,Games,40,4,2,1,
